"OTU","Z.AQ.1","Z.AQ.2","Z.BALL.1","Z.BALL.2","Z.Control.1","Z.Control.2","Z.Control.3","Z.Control.4","Z.Control.5","Z.Control.6","Z.EMPTY.1","Z.EMPTY.2","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PCR1.C","Z.PCR2.NTC","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.S.10","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"1069","OTU_1069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","OTU_1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,1,5,3,5,4,21
"1071","OTU_1071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
"1072","OTU_1072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,17,4,13,2,13,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0
"1073","OTU_1073",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,9,5,5,17,1,2,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,1
"1074","OTU_1074",0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","OTU_1075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","OTU_1076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
"1077","OTU_1077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","OTU_1078",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,8,11,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1079","OTU_1079",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,16,20,36,66
"1080","OTU_1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,18,3,46,1,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1081","OTU_1081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","OTU_1082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,2,1,14,0,0,0,1,1,0,0,0,0,0,1,0,0,1,11,3,6,0,3
"1083","OTU_1083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084","OTU_1084",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,22,1,0,0,3,4,5,0,0,0,0,3,0,0,0,1,0,0,0,0
"1085","OTU_1085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,29,2,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","OTU_1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0
"1087","OTU_1087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,78,0,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","OTU_1088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,0,0,0,0
"1089","OTU_1089",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","OTU_1090",0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","OTU_1091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1092","OTU_1092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","OTU_1093",0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","OTU_1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,112,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1095","OTU_1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,2,62,3,11,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1096","OTU_1096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,6,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0
"1097","OTU_1097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,27,4,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","OTU_1098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","OTU_1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","OTU_1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,23,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","OTU_1101",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,10,16,2,10,5,2,2,4,3,8,0,3
"1102","OTU_1102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","OTU_1103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,5,3,1,5,0,3,0,0,0,0,0,0,0,8,7,13,0,0,9
"1104","OTU_1104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","OTU_1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","OTU_1106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107","OTU_1107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,0,0,0,0,0,7,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
"1108","OTU_1108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","OTU_1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","OTU_1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,2,48,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"1111","OTU_1111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","OTU_1112",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,4,1,1,0,1,0,0,10,8,2,9,12,7,0,0,0,0,0,0
"1113","OTU_1113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","OTU_1114",0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,6,6,0,0,2,3,1,20,11,20,9,0,1,0,1,0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,1,2
"1115","OTU_1115",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,6,5,6,0,0,0,3,2,0
"1116","OTU_1116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1117","OTU_1117",0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118","OTU_1118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","OTU_1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,11,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","OTU_1120",0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1121","OTU_1121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,12,2,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"1122","OTU_1122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","OTU_1123",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,7,15,11
"1124","OTU_1124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","OTU_1125",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,1,2,7,25,6,11,4,21
"1126","OTU_1126",0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,3,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,2,0,11,3,3,1,11
"1127","OTU_1127",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,1,10,21,4,20,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"1128","OTU_1128",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,19,3,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","OTU_1129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,4,11,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2
"1130","OTU_1130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","OTU_1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","OTU_1132",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,22,35,1,0,0,12,5,9,0,0,0,0,0,0,0,0,0,0,2,3,0
"1133","OTU_1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134","OTU_1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,46,1,0,1,0,0,0,0,0,0,0
"1135","OTU_1135",14,0,43,324,0,0,0,65,0,0,0,0,2649,467,637,736,1222,2522,0,0,3,0,1,0,1,0,3,0,3,0,2,0,1,1,1,0,10,7,13,22,28,9,47,228,59,224,55,124
"1136","OTU_1136",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","OTU_1137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138","OTU_1138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,9,9,105,5,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1139","OTU_1139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,15,4,24,0,2,0,0,0,13,0,0
"1140","OTU_1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","OTU_1141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,6,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142","OTU_1142",45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","OTU_1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1144","OTU_1144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,60
"1145","OTU_1145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","OTU_1146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,18,0,7,4,2,0,0,1,8,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","OTU_1147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","OTU_1148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,6,17,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,1,1,0,0
"1149","OTU_1149",0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28,24,29,29,57,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"1150","OTU_1150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","OTU_1151",0,0,17,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","OTU_1152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","OTU_1153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,1,8,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","OTU_1154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,2,2,13,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1155","OTU_1155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,9,5,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","OTU_1156",0,111,0,0,0,0,0,2,10,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,2,30,11,22,9,1,2,49,49,33,0,0,2,0,1,2,1,6,6,10,9,15,4
"1157","OTU_1157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","OTU_1158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","OTU_1159",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,10,1,0,10,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0
"1160","OTU_1160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1161","OTU_1161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,10,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","OTU_1162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163","OTU_1163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,0,0,1,0,0
"1164","OTU_1164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1165","OTU_1165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,22,0,0,0,10,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0
"1166","OTU_1166",0,0,21,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","OTU_1167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,49,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","OTU_1168",0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","OTU_1169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,28,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","OTU_1170",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,23,47,17,19,7,15,0,1,0,0,0,2,0,0,1,0,1,0,0
"1171","OTU_1171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,21,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","OTU_1172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,4,7,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173","OTU_1173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174","OTU_1174",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,30,11,0,4,9,2,24,22,10,0,12,0,0,0,0,0,9,0,0,1,0,0
"1175","OTU_1175",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,88,24,33,16,7,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"1176","OTU_1176",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,5,9,7,8,5,4,3,2,1,2,1,9
"1177","OTU_1177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","OTU_1178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1179","OTU_1179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,18,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","OTU_1180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,10,5,19
"1181","OTU_1181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,44,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","OTU_1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1183","OTU_1183",0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","OTU_1184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,24,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","OTU_1185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,11,25,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","OTU_1186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,43,7,36,52,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","OTU_1187",0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","OTU_1188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
"1189","OTU_1189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","OTU_1190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,36,1
"1191","OTU_1191",0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","OTU_1192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","OTU_1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39,8,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","OTU_1194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,24,3,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
