"OTU","L.AQ.1","L.AQ.2","L.BALL.1","L.BALL.2","L.Control.1","L.Control.2","L.Control.3","L.Control.4","L.Control.5","L.Control.6","L.EMPTY.1","L.EMPTY.2","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PCR1.NTC","L.PCR2.NTC","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.S.10","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"1938","OTU_1938",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,46,43,42,32,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0
"1939","OTU_1939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,0,77,10,26,2,11,2,0,9,0,5,2,1,0,4,0,0,0,0,0
"1940","OTU_1940",0,0,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1941","OTU_1941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,9,13,36,27,102,7,10,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1942","OTU_1942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1943","OTU_1943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,1,0,49,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1944","OTU_1944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945","OTU_1945",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,72,25,6,20,7,0,2,0,0,2,1,0,0,2,0,0,0,0
"1946","OTU_1946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,60,41,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1947","OTU_1947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1948","OTU_1948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949","OTU_1949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,17,37,5,19,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"1950","OTU_1950",0,0,0,0,0,0,0,2,0,0,0,0,5,4,2,3,2,0,0,0,0,0,0,0,8,0,0,58,1,1,0,5,0,1,9,0,2,0,0,0,0,0,14,19,3,9,3,5
"1951","OTU_1951",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,19,9,26,17,36
"1952","OTU_1952",0,0,0,0,0,0,0,2,0,0,0,0,49,16,12,27,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,8,6,11,7,6,7,16,10
"1953","OTU_1953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,7,10,39,25
"1954","OTU_1954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
"1955","OTU_1955",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"1956","OTU_1956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,26,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1957","OTU_1957",0,0,0,0,0,0,0,0,0,0,0,0,21,12,12,7,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1958","OTU_1958",0,0,33,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1959","OTU_1959",0,0,0,0,0,0,0,9,0,0,0,0,24,14,14,33,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,1,2,2,1,0,0,15,24,0,9,4,11
"1960","OTU_1960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,48,36,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961","OTU_1961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,7,7,0,25,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1962","OTU_1962",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1963","OTU_1963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964","OTU_1964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1965","OTU_1965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,79,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0
"1966","OTU_1966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,44,0,3,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1967","OTU_1967",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,7,12,6,64,7,0
"1968","OTU_1968",0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,13,9,9,6,13,1,15,8,11
"1969","OTU_1969",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,31,37,14,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,14,11,0,5,10,6
"1970","OTU_1970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,0,4,27,15,10,2,0,2,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","OTU_1971",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,25,23,50,27
"1972","OTU_1972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,36,47,11,4,12,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"1973","OTU_1973",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,30,17,30,22,16,0,1,0,3,3,1,0,0,0,0,29,31,24,16,31,37,17,0,3,1,8,5
"1974","OTU_1974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,113,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975","OTU_1975",0,0,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976","OTU_1976",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977","OTU_1977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978","OTU_1978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979","OTU_1979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","OTU_1980",0,0,0,0,0,0,0,0,0,0,0,0,34,21,24,17,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981","OTU_1981",0,0,0,0,0,0,0,12,0,0,0,0,7,4,1,8,2,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,12,4,3,10,7,6,16,1,15,4,6
"1982","OTU_1982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,84,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983","OTU_1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,18,19,6,0,17,19,10,3,0,2,0,0,0,2,1,0,0,0,2,7,0,4,0,0
"1984","OTU_1984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,21,20,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985","OTU_1985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,39,34,12,10,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","OTU_1986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,93,5,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","OTU_1987",0,0,0,0,0,0,0,3,0,0,0,0,26,3,5,6,7,5,0,0,4,3,1,0,1,1,13,6,1,0,0,1,0,0,0,0,17,2,5,4,5,2,5,9,2,4,17,5
"1988","OTU_1988",0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,47,12,7,3,3,16,0,4,11,12,3,11,11,15,1,0,3,1,2
"1989","OTU_1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,1,2,28,1,0,0,0,0,1,6,3,8,5,4,0,0,0,0,0,0
"1990","OTU_1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,37,21,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991","OTU_1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,42,4,5,2,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992","OTU_1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993","OTU_1993",130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994","OTU_1994",0,0,0,0,0,0,0,0,0,0,0,0,21,3,7,12,7,13,0,0,2,0,2,0,3,1,26,2,0,0,0,1,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,0
"1995","OTU_1995",0,0,0,0,0,0,0,8,0,0,0,0,12,5,9,5,4,15,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,7,11,2,11,6,12
"1996","OTU_1996",0,0,0,0,0,0,0,5,0,0,0,0,2,3,3,3,0,1,0,0,7,4,0,16,0,23,4,4,1,21,18,11,0,1,0,0,33,33,44,22,26,37,0,6,0,0,4,0
"1997","OTU_1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,13,10,5,17,64,26,0,0,1,0,0,0,0,4,0,0,1,0,0
"1998","OTU_1998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,11,10,2,18,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999","OTU_1999",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,12,21,9,3,9,13,5,0,0,0,0,2,0,0,0,1,0,0,0,0
"2000","OTU_2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,2,0,35,33,29,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0
"2001","OTU_2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,10,30,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","OTU_2002",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","OTU_2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,46,43,34,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"2004","OTU_2004",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005","OTU_2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006","OTU_2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,153,85,81,5,0,2,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007","OTU_2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,49,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008","OTU_2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,34,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009","OTU_2009",0,0,0,0,0,0,0,6,0,0,0,0,7,4,5,5,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,6,5,4,0,2,3,10,5,10
"2010","OTU_2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,10,3,0,0,89,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011","OTU_2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,85,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012","OTU_2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,12,0,2,14,11,22,5,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013","OTU_2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,57,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","OTU_2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,25,19,5,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2015","OTU_2015",0,0,0,0,0,0,0,0,0,0,0,0,72,52,22,29,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","OTU_2016",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017","OTU_2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","OTU_2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,41,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","OTU_2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,83,10,47,0,0,0,0,0,2,5,1,5,1,0,0,0,0,0,0
"2020","OTU_2020",0,0,0,0,0,0,0,6,0,0,0,0,12,5,15,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,7,0,23,4,3
"2021","OTU_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,8,33,43,14,3,14,14,0,0,0,0,0,0,0,0,3,0,2,0,0
"2022","OTU_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,4,9,5,14,20,8,8,14,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"2023","OTU_2023",0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,5,18,6,1,8,19,14,0,2,1,2,0,0,2,4,46,5,3,4,4
"2024","OTU_2024",0,0,4,0,0,0,0,0,0,0,0,0,9,24,8,21,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
"2025","OTU_2025",0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,0,0,14,14,32,13,17,22,1,7,1,0,0,0,2,0,0,0,0,7,0,0,0,1
"2026","OTU_2026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,104,62,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2027","OTU_2027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2028","OTU_2028",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,26,25,22,24,45,37,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
"2029","OTU_2029",0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,10,9,11,1,2,0,4,3,2
"2030","OTU_2030",0,0,34,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2031","OTU_2031",0,0,0,0,0,0,0,9,0,0,0,0,7,4,3,4,4,1,0,0,3,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,4,8,9,2,6,12,17,10,7,20,29,8
"2032","OTU_2032",0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"2033","OTU_2033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,42,41,29,13,3,10,7,0,5,0,4,0,0,0,0,0,0,0,0,0
"2034","OTU_2034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2035","OTU_2035",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,21,49,3,3,0,1,3,0,0,0,1,2,0,0,0,0,5,0,0,0,0
"2036","OTU_2036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,7,11,5,7,4,4,33,14,2,0,0,0,0,3,3,0,1,2,1,0,0,0,0,7,0
"2037","OTU_2037",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,51,36,12,1,14,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"2038","OTU_2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,15,25,28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2039","OTU_2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,100,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2040","OTU_2040",0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,6,1,61,34,62,0,0,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"2041","OTU_2041",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,20,7,69,31
"2042","OTU_2042",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,22,0,0,0,0,5,3,2,1,6,2,0,0,0,0,0,0
"2043","OTU_2043",0,0,0,0,0,0,0,1,0,0,0,0,22,37,48,23,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2044","OTU_2044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,7,49,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2045","OTU_2045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,7,20,10,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2046","OTU_2046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2047","OTU_2047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,115,0,0,0,0,0,0,0,0,0,0,0,0,0
"2048","OTU_2048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,6,0,0,0,0,0,0,0,1,2,3,0,0,0
"2049","OTU_2049",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,12,8,19,24,12,1,5,0,0,0,0,2,0,0,0,0,4,0,2,0,0
"2050","OTU_2050",0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,6,11,4,0,13
"2051","OTU_2051",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,7,23,22,11,12,63,23,0,2,0,0,0,0,2,0,0,0,0,0,0
"2052","OTU_2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2053","OTU_2053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,4,12,49,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2054","OTU_2054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,6,8,44,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2055","OTU_2055",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,10,55,25,41,3,7,1,0,0,0,0,2,1,1,0,1,0,1,0,0
"2056","OTU_2056",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,1,39,33,15,33,33,36
"2057","OTU_2057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,11,19,46,4,3,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058","OTU_2058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,148,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"2059","OTU_2059",0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,9,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,1,12,0,5
"2060","OTU_2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,23,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"2061","OTU_2061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,5,10,1,34,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2062","OTU_2062",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063","OTU_2063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064","OTU_2064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
