"OTU","Z.AQ.1","Z.AQ.2","Z.BALL.1","Z.BALL.2","Z.Control.1","Z.Control.2","Z.Control.3","Z.Control.4","Z.Control.5","Z.Control.6","Z.EMPTY.1","Z.EMPTY.2","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PCR1.C","Z.PCR2.NTC","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.S.10","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"553","Zotu553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Zotu554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,46,426,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","Zotu555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,225,847,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Zotu556",0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"557","Zotu557",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","Zotu558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,189,223,0,0,0,6,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Zotu559",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,53,0,0,0,0,20,0,0,92,130,120,248,239,308
"560","Zotu560",0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,5,21,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,7,1,0,26,40,31,69,14,20,32,150,14,111,50,167
"561","Zotu561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","Zotu562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,21,12,10,30,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Zotu563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,50,95,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"564","Zotu564",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,123,66,121,44,41,14,40,39,37,0,1,1,0,2,1,11,0,2,0,0,0,0
"565","Zotu565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,83,120,568,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Zotu566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,157,75,318,624,333,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Zotu567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,361,0,0,0
"568","Zotu568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Zotu569",5,302,39,30,87,0,40,2,111,25,0,0,0,0,1,0,0,7,5,0,5,19,6,1,203,0,1,0,0,0,0,0,0,0,1,27,0,0,0,1,0,0,0,1,0,2,2,0
"570","Zotu570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Zotu571",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82,91,45,95,100,154,13,12,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Zotu572",0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Zotu573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,109,210,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","Zotu574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Zotu575",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,152,57,104,71,185
"576","Zotu576",0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,1,0,0,0,191,0,1,0,0,0,0
"577","Zotu577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"578","Zotu578",623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Zotu579",0,0,0,0,0,0,0,80,0,0,0,0,18,1,46,8,112,139,0,0,0,0,0,0,0,0,2,1,0,7,33,5,30,1,0,0,13,9,21,7,111,128,38,164,0,9,47,119
"580","Zotu580",0,0,0,0,0,0,0,0,0,0,0,0,2,729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","Zotu581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,514,160,155,65,148,74,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Zotu582",0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,0,11,20,10,39,36,57,234,43,207,21,12,19,0,0,1,0,1,2,2,2,2,3,0,2,4,2,0,2
"583","Zotu583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,416,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Zotu584",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0
"585","Zotu585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,425,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Zotu586",0,0,72,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Zotu587",0,0,0,0,0,0,0,38,0,0,0,0,74,31,19,65,61,166,0,0,0,0,15,0,0,0,238,168,34,13,10,5,12,0,7,0,89,191,54,164,55,134,4,0,0,4,3,4
"588","Zotu588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Zotu589",0,0,113,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,155,40,129,101,169
"590","Zotu590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"591","Zotu591",0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,25,0,38,20,25,1,126,58,110,3,4,0,1,1,0,0,63,17,27,20,35,16,2,2,1,0,4,1
"592","Zotu592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,181,245,185,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Zotu593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,1,0,0
"594","Zotu594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,52,172,16,91,5,6,6,17,3,5,3,1,4,0,30,35,11,29,15,21,7,4,0,0,0,1
"595","Zotu595",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139,187,87,173,67,97,0,0,1,0,0,0,0,0,0,0,13,6,5,12,5,2,1,10,4,9,3,10
"596","Zotu596",0,0,0,0,0,0,0,92,0,0,0,0,14,6,7,9,14,10,0,0,0,0,0,0,0,0,5,0,0,8,16,1,38,39,75,0,31,44,11,25,16,27,3,14,2,7,6,11
"597","Zotu597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,14,74,2,29,39,97,181,25,7,1,34,37,11,0,4,3,1,0,0,0,0,0,0,0,0,0
"598","Zotu598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,48,50,47,123,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Zotu599",0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,2,33,131,41,97,92,191
"600","Zotu600",675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Zotu601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,343,8,6,1,1,0,2,2,0,1,1,1,0,0,0,0,0,0
"602","Zotu602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,221,117,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Zotu603",0,0,75,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Zotu604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Zotu605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0
"606","Zotu606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,187,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Zotu607",8,0,4,2,0,0,0,3,0,0,0,0,6,4,1,2,6,4,0,0,1,48,226,172,89,55,1,0,0,0,0,0,1,0,3,0,0,0,2,2,0,0,2,10,0,0,3,2
"608","Zotu608",0,0,7,2,0,0,0,7,0,0,0,0,29,11,10,10,29,42,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,132,39,75,27,129
"609","Zotu609",0,0,0,1,0,0,0,0,0,0,0,0,31,4,2,13,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","Zotu610",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,295,279,1,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"611","Zotu611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,198,50,176,11,57,1,9,8,13,0,0,1,0,2,0,0,1,1,0,1,1,0
"612","Zotu612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,13,8,65,430,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Zotu613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,40,35,72,144,191,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Zotu614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,421,25,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","Zotu615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,3,175,185,208,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Zotu616",47,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,76,64,33,90,10,22,23,74,24,43,40,115
"617","Zotu617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Zotu618",0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,26,128,54,226,9,23,0,6,1,3,3,47
"619","Zotu619",0,0,0,0,0,0,0,5,0,0,0,0,12,7,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,27,112,78,261,33,41
"620","Zotu620",580,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,3
"621","Zotu621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","Zotu622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,198,271,13,81,16,16,0,0,0,0,0,0
"623","Zotu623",0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,106,51,4,23,79,0,52,73,166,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","Zotu624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,75,7,0,13,0,0,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"625","Zotu625",109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,9,8,10,0,715,0,1,6,0,0,1,6,0,1,0,2,0,11
"626","Zotu626",0,0,0,11,0,0,0,1,0,0,0,0,160,19,29,61,49,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"627","Zotu627",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","Zotu628",0,0,0,0,0,0,0,0,0,0,0,0,72,0,48,0,1,162,0,0,0,0,0,0,0,0,184,3,360,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","Zotu629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,411,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","Zotu630",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,92,49,179,91,89,0,1,1,0,0,0
"631","Zotu631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Zotu632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,58,85,212,16,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","Zotu633",8,0,14,4,0,0,0,19,0,0,0,0,93,11,21,10,58,22,0,0,24,8,53,4,6,0,207,26,47,74,53,13,284,198,183,0,18,14,14,29,23,8,41,98,29,36,67,57
"634","Zotu634",0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Zotu635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,92,655,0,14,0,0,0,0,0,1,0,0,0,0,0
"636","Zotu636",0,0,578,7,0,0,0,0,0,0,0,0,26,37,16,76,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","Zotu637",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,208,42,56,62,78,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1,1,1,0,0,2
"638","Zotu638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,11,0,45,84,40,220,107,101,1,0,0,0,7,4
"639","Zotu639",1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","Zotu640",0,0,0,0,0,0,0,2,0,0,0,0,47,4,18,11,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,26,165,20,27,0,0,0,0,0,0
"641","Zotu641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,557
"642","Zotu642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,450,0,22,0,10,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0
"643","Zotu643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,189,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","Zotu644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"645","Zotu645",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,194,7,3,2,3,0,0,0,0,0,1,3,0,0,0,0,0,0
"646","Zotu646",0,0,0,0,0,0,0,10,0,0,0,0,4,3,0,11,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,41,45,8,65,19,44,44,116,78,78,50,113
"647","Zotu647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","Zotu648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"649","Zotu649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,127,241,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","Zotu650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,38,1,28,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Zotu651",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,0,16,1,14,0,8,1,345,69,58,1,2,3,0,0,0,0,22,4,9,3,27,5,5,1,6,0,5,0
"652","Zotu652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,52,48,199,7,0,3,3,0,0,0,0,1,0,7,0,0,0,0,0,0
"653","Zotu653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,2,658,97,294,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"654","Zotu654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,52,43,0,0,2,0,56,32,28,92,89,123,0,0,0,0,0,0
"655","Zotu655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Zotu656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Zotu657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Zotu658",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Zotu659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,171,132,176,0,6,0,0,0,0,0,2,9,1,4,0,0
"660","Zotu660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Zotu661",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,437,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"662","Zotu662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,271,82,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Zotu663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0
"664","Zotu664",623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Zotu665",0,0,0,0,0,0,0,12,0,0,0,0,37,11,5,18,18,47,0,0,9,23,13,35,11,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,30,58,42,76
"666","Zotu666",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Zotu667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Zotu668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","Zotu669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Zotu670",0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,2,0,0,0,1,1,1,0,0,66,29,38,98,187,37,6,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0
"671","Zotu671",0,0,0,0,0,0,0,0,0,0,0,0,87,46,27,78,63,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0
"672","Zotu672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,397,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"673","Zotu673",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"674","Zotu674",0,44,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,46,49,86,146,0,0,2,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,0
"675","Zotu675",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,41,109,62,111,47,0,0,0,0,0,0,0,0,0,0,6,4,2,8,7,3,3,11,4,4,4,7
"676","Zotu676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Zotu677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
"678","Zotu678",0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,40,0,0,0,250,84,137,17,22,13,29,26,35,0,32,3,55,16,59,16,39,0,73,20,40,2
"679","Zotu679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,64,534,75,0,0,2,0,10,14,9,15,6,19,1,0,2,0,0,0
"680","Zotu680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Zotu681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
