"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,1601,36,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,6,7,0,13,152,9,2487,15,6,16,7,10
"222",1010,279,532,387,575,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,302,3,62,27,0,15,0,3,0,4
"223",577,146,204,401,377,1053,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,35,15,39,23,45
"224",143,53,47,68,101,75,55,17,62,17,70,10,18,8,14,218,109,30,302,294,314,458,246,226,241,317,424,60,38,63,30,134,28
"225",27,9,0,12,44,103,0,0,0,0,0,0,0,0,0,20,11,7,10,0,0,474,598,196,741,190,124,94,347,99,213,90,330
"226",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,162,625,181,556,246,883
"227",196,0,0,0,39,116,4,0,0,0,0,0,41,0,3,5,34,0,352,904,569,0,4,0,0,10,12,127,4,0,18,914,210
"228",4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,5,0,4,0,0,0,0,6,13,5,12,6,20
"229",0,0,0,0,0,0,0,0,0,0,0,0,125,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",74,19,30,43,54,138,300,299,171,160,365,209,0,0,0,0,0,0,0,0,0,45,92,28,112,90,113,43,98,19,68,86,153
"232",14,0,0,0,0,25,21,0,3,0,6,0,0,5,0,0,0,0,0,0,0,0,6,14,6,9,0,0,0,0,0,0,0
"233",0,0,0,0,5,0,214,209,422,208,231,125,11,4,5,0,0,0,0,0,0,0,4,0,11,5,0,89,160,142,318,180,324
"235",126,28,5,39,54,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0
"236",0,0,0,0,0,0,6,206,0,135,32,1710,73,13,36,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,1798,329,92,122,143,0,0,3,5,5,7,0,0,0,0,0,0
"238",0,0,0,0,0,0,0,0,0,0,0,0,188,701,1777,4,7,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,436,11,0,0,0,0,0,0,0,0,0,0,0,0
"243",34,0,16,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0,0,0,0,0,0,17,924,1900,126,274,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,925,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,427,1221,160,266,146,319
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,464,2082,0,0,0,0,0,0,0,0,0,0,0,0
"249",593,124,128,292,296,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,37,89,16,82,32,159
"250",0,0,0,0,0,0,3,4,6,10,4,0,823,383,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,410,1780,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,113,156,120,326,126,156,109,436,120,398,156,541
"253",719,136,141,187,246,701,0,0,0,0,0,0,0,0,0,0,16,0,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,5,66,27,49,32,0,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,282,238,176,617,348
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1320,1508,116,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,300,665,427,168,570,588,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,0,3,4,8,1062,466,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,5,9
"264",184,0,36,0,238,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1883,26,0,0,0,0,0,0,0,3,0,0,0,0
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,274,683,1134,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,1035,260,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,15,7,59,0,0,0,17,15,5,0,0,0,0,0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,10,12,9
"272",0,0,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,126,472,124,400,265,612
"273",49,36,12,28,58,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,72,12,37,4,11,63,331,103,287,194,543
"274",0,0,0,0,0,0,341,255,319,375,441,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,299,349,474,317,313,0,0,0,0,0,0
"277",171,14,32,28,77,92,49,34,77,164,0,0,25,13,19,9,20,0,47,40,39,0,5,0,4,0,3,0,18,4,10,4,7
"279",19,140,3,4,6,25,0,0,0,0,0,0,0,0,0,4,17,4,0,4,0,194,339,132,127,197,288,107,392,53,200,5,52
"280",353,128,124,626,138,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",4,0,0,10,0,5,0,0,0,0,0,0,0,0,0,6,4,0,3,3,0,506,606,112,216,60,159,39,67,38,54,31,69
"284",0,0,0,0,0,0,0,30,8,20,0,22,1207,1032,174,212,53,20,4,9,116,7,21,4,20,0,10,4,11,0,0,0,3
"285",259,95,68,182,148,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,83,33,80,73,166
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,4,0,0,82,518,1304,0,0,0,0,0,0,0,3,0,0,0,0
"288",0,0,0,0,0,0,0,0,0,0,0,0,3554,162,24,170,94,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,30,769,258,788,26,51
"290",866,169,58,103,205,486,0,0,0,0,0,0,0,0,0,21,25,3,72,67,32,0,0,0,0,0,0,4,0,0,0,0,53
"291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,789,879,184,0,0,0,0,0,0,3,25,7,10,9,12
"293",6,0,4,3,0,4,115,378,174,445,352,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0
"295",0,0,0,0,0,0,249,296,102,80,354,541,53,40,17,0,0,0,5,0,5,0,0,0,0,0,0,31,44,51,39,33,20
"296",0,0,0,0,0,0,0,0,0,0,0,0,1355,62,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,1402,0,0,0,0,372
"298",54,11,18,24,37,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,274,79,234,124,467
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1161,518,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"300",224,0,0,0,1064,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,1046,43,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,231,42,301,1659,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",245,81,161,0,756,2381,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,44,820,5,244,179,330,0,0,0,0,0,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,8
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,908,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",23,12,7,25,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,377,132,480,164,172,15,43,15,28,20,54
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,12,0,108,375,90,343,380,395,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,0,0,0,0,3,78,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0,0,0,0,0,0,39,0,0,0,0,0,1140,128,74,0,0,0,183,183,205,0,0,0,0,0,0,22,117,11,60,43,100
"313",0,0,0,0,0,0,0,0,6,13,4,9,829,281,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,257,960,0,0,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1606,0,0,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,347,13,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,1447,58,0,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,223,998,0,0,0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,9,151,0,0,137,113,108,4,24,596,63,0,83,229
"320",9,0,3,4,11,32,0,0,0,0,0,0,1065,47,35,0,0,0,0,0,0,0,0,0,0,0,0,19,95,49,152,45,110
"322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5
"323",7,0,0,4,4,13,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,0,0,0,40,118,761,76,590,105
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,645,590,0,0,0,0,0,0,0,5,0,0,0,0
"325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,94,2412,5,3,7,88,6,42,0,16
"326",0,0,0,0,0,0,0,0,0,0,0,0,180,0,107,806,179,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,0,0,0,0,98,35,0,192,480,842,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",0,0,0,0,0,0,343,364,352,618,173,285,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
"331",0,0,0,0,0,0,0,0,0,0,0,0,61,27,10,81,84,73,56,75,34,0,0,0,0,0,0,0,0,0,0,0,0
"334",0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,29,40,13,0,0,0,15,11,4,17,32,44,0,70,0,4,8,136
"335",41,6,8,19,38,89,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,29,14,38,14,32,81,270,82,162,165,266
"336",3,0,0,0,13,22,0,20,0,0,150,34,0,0,0,0,0,0,0,0,0,145,106,38,142,160,126,42,195,23,40,27,83
"338",10,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,23,11,26,8,15,0,0,0,0,0,0
"339",0,0,0,0,0,0,22,14,28,11,16,5,47,445,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,48,1138,60,74,31,89,38,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",0,0,0,0,0,10,10,0,0,0,3,0,163,49,24,0,0,0,0,0,0,157,268,110,346,118,134,3,6,0,3,0,4
"342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",13,8,3,14,11,29,0,10,4,0,0,0,0,0,0,22,13,3,23,17,41,172,71,100,89,135,50,116,190,158,115,214,217
"344",0,0,0,0,0,12,0,0,0,0,0,0,0,4,93,0,27,21,17,0,31,21,63,616,238,63,261,0,0,0,0,0,0
"345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,115,339,71,616,143
"347",0,0,0,0,0,0,16,17,27,28,8,8,0,0,0,0,0,0,0,0,0,235,421,109,439,222,299,11,38,10,14,18,33
"348",0,0,0,0,0,16,174,535,4,302,311,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,911,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",12,6,7,11,13,33,13,22,20,35,13,42,480,149,339,6,6,0,0,0,0,7,19,8,22,12,10,10,77,21,61,46,82
"352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,353,947,0,0,0,0,0,0,12,44,15,26,11,37
"354",0,0,0,0,8,4,0,0,0,0,3,998,11,0,32,11,12,3,20,0,16,0,0,0,5,14,14,0,0,8,4,0,4
"355",0,0,0,0,0,0,0,0,0,0,5,0,643,182,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",0,0,0,0,0,0,5,6,10,13,0,9,538,233,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",95,26,24,63,51,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,177,71,210,124,133,0,0,0,0,0,0
"359",0,0,0,0,0,0,0,0,0,0,0,0,668,255,326,0,0,0,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,40,265,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",0,0,0,3,6,6,169,192,125,118,211,139,0,0,0,0,0,0,0,0,0,39,74,21,70,46,36,8,25,13,21,11,44
"364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,201,61,38,12,75,0,0,0,0,0,0
"366",0,0,0,0,0,0,0,0,0,0,0,0,1154,44,3,9,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",25,4,14,19,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,8,23,9,15,73,273,125,187,156,341
"368",0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",0,0,0,0,0,0,0,0,0,0,0,0,168,19,14,56,1361,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",0,0,0,0,0,0,5,11,20,14,0,0,287,240,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0,0,0,0,0,1181,13,32,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",67,6,25,43,29,129,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,57,89,76,185,29,40,55,129,11,49,39,93
"378",0,0,0,0,0,0,0,0,0,0,0,3,807,12,14,12,18,0,95,66,130,0,0,0,0,0,0,0,0,0,0,0,0
"379",0,0,0,0,0,0,0,0,0,0,0,0,0,161,399,362,96,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",0,0,0,0,0,0,0,0,0,0,0,0,560,150,475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",0,0,0,0,0,0,40,17,8,39,27,9,0,0,0,0,6,0,0,0,0,7,12,0,0,0,10,11,4,7,11,0,37
"384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,616,125,481,105,146,0,0,0,0,0,0
"386",0,0,0,0,0,0,11,4,21,24,3,6,0,0,0,0,0,0,0,0,0,13,78,11,45,41,70,126,234,80,111,55,173
"387",0,0,0,0,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",0,0,0,0,0,0,16,74,21,0,35,33,9,0,10,88,121,20,195,168,251,0,0,0,4,5,0,0,18,0,6,0,0
"389",0,0,0,0,0,0,108,185,234,407,68,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,483,421,38,0,0,4,0,0,0,0,0,162,0,0,0,0,0,0
"393",0,0,0,0,0,0,134,107,97,197,137,145,162,44,89,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,8,31
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,519,399,0,389,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,304,5,217,443,204,0,0,0,0,0,0,0,0,0,0,0,0
"398",0,3,0,0,342,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,273,743,91,78
"399",0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",0,0,0,0,0,0,0,0,0,0,0,0,0,121,836,50,18,33,7,17,10,5,9,0,4,5,8,0,0,0,0,0,0
"402",0,0,0,0,0,7,0,0,3,4,0,0,6,0,0,5,0,4,0,0,4,39,49,14,27,10,24,6,18,7,31,76,97
"404",0,0,0,0,0,0,32263,87116,22592,103229,22132,101772,137,61,36,0,3,0,0,0,0,86,112,36,193,18,28,45,188,54,118,57,192
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,196,664,0,0,0,0,0,0,0,0,0,0,0,0
"406",0,0,0,0,0,0,3,26,12,9,974,17,0,0,0,32,221,93,0,0,0,0,0,11,0,24,20,0,0,0,0,0,0
"409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,213,218,79,270,126,141,0,0,0,0,0,0
"410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,66,742,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,3,0,3,0,0,4,6,0,7,0,3,20,379,573,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",0,0,0,0,0,0,0,0,0,0,3,0,300,19,9,67,548,81,0,0,0,8,14,0,13,10,9,0,0,0,0,0,0
"413",0,0,0,0,0,0,0,0,0,0,0,0,270,7,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",9,0,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",0,0,0,0,0,0,0,0,0,0,0,0,21,339,824,93,195,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,70,1365,28,30,24,158,47,112,6,24
"418",0,0,0,0,0,0,132,153,131,230,197,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",4,0,0,0,0,7,37,5,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,252,66,271,124,339
"420",0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,25,20,17,0,0,0,0,0,0,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,694,116,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",0,0,0,0,0,0,0,0,0,0,0,0,560,149,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,6,0,10,0,4,190,208,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",7,0,23,42,33,70,516,0,0,40,131,34,5,0,0,0,14,7,0,0,0,42,23,34,105,15,69,26,12,80,13,0,0
"428",0,0,0,0,0,0,0,0,0,4,0,0,322,60,138,3,0,0,101,93,229,0,0,0,0,0,0,0,20,0,0,0,0
"429",0,0,0,0,0,0,0,0,0,0,0,0,0,922,312,22,25,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"432",0,0,0,0,0,0,0,0,0,0,0,0,16,20,11,0,0,0,44,13,13,0,0,0,0,0,0,174,258,100,116,69,117
"433",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,592,112,440,126,172,0,0,0,0,0,0
"434",0,0,0,0,0,0,0,0,0,0,0,0,171,191,149,243,551,59,12,23,20,0,0,0,0,0,0,0,0,0,0,0,0
"436",0,0,0,0,0,0,0,0,0,0,0,0,261,201,167,123,96,26,38,35,38,0,0,0,0,0,0,0,0,0,0,0,0
"437",0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,324,0,0
"438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,195,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,410,216,0,0,0,0,0,0,0,0,0,0,0,0
"440",29,7,11,18,8,55,54,53,47,114,56,59,0,0,0,0,0,0,0,0,0,51,69,24,63,44,40,4,33,18,20,22,41
"441",0,0,0,0,0,0,0,0,0,0,0,0,693,137,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",0,0,0,0,0,0,0,0,0,0,0,0,569,0,18,70,131,136,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,700,0,0
"447",0,0,0,0,0,0,0,0,0,0,0,0,3,71,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",63,15,17,48,42,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,104,65,107,79,177
"449",0,0,0,0,0,0,0,0,0,0,0,0,346,185,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",0,0,0,0,0,0,0,240,34,0,5,0,6,20,99,123,10,13,35,10,5,17,128,0,43,7,29,0,0,0,0,0,0
"451",0,0,0,0,0,0,9,0,0,0,10,34,546,101,241,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,26,608,0,0,0,0,0,0,0,0,0,0,0,0
"454",214,41,70,131,148,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,377,0,0,0,0,0,0,0,0,0,0,0,0
"456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,230,883,0,0,0,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,137,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,107,370,29,51
"462",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,62,122,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,29,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,20,11,36
"466",0,0,0,0,0,0,0,0,5,0,0,0,117,162,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",5,0,0,6,0,3,0,0,0,0,0,0,0,0,0,17,50,35,0,0,3,46,32,0,5,17,20,0,6,3,4,0,6
"469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,52,40,0,71,189,151,229
"470",290,76,31,151,141,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,411,69,45,28,298,0,9,0,0,0,0
"474",0,0,0,0,0,0,0,0,0,0,0,0,581,67,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",0,0,0,0,0,0,0,0,0,0,0,0,27,31,94,0,0,0,30,14,37,0,0,0,0,0,0,0,0,0,0,0,0
"476",0,0,0,0,0,0,0,0,0,0,0,0,226,4,456,0,0,0,17,24,35,0,0,0,0,0,0,0,0,0,0,0,0
