"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
"956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957",0,0,0,0,0,0,0,0,0,0,0,0,71,67,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958",3,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,72,16,29,25,78
"960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,24,65,0,0,0,0,0,0,0,0,0,0,0,0
"962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,325,0,0,0,0,0,0,0,0,0,0,0,0
"963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,104,26,55,49,48
"964",0,0,0,0,0,0,0,4,6,4,0,8,35,5,11,0,0,0,29,28,19,0,0,0,0,0,0,8,6,7,6,8,7
"967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968",0,0,0,0,0,0,0,0,0,0,0,0,98,56,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971",0,0,0,0,0,0,0,0,0,0,0,0,333,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972",0,0,0,0,0,0,0,0,0,0,0,0,226,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973",0,0,0,0,0,0,0,0,0,0,0,0,85,6,35,52,91,11,9,14,8,0,3,0,0,0,0,0,0,0,0,3,0
"974",0,0,0,0,0,0,6,0,0,0,0,0,220,23,4,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0
"976",6,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,4,12,6,8
"977",0,0,0,0,0,0,7,0,0,0,7,5,46,34,64,50,81,14,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0
"978",0,13,57,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
"980",48,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981",0,0,0,0,3,0,0,6,8,11,0,0,178,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982",0,0,0,0,0,0,0,0,0,0,0,0,107,19,33,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984",0,0,0,0,0,0,0,0,0,0,0,0,211,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,184,0,0,0,0,0,0,0,0,0,0,0,0
"986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,71,15,51,20,27,0,0,0,0,0,0
"988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,96,187,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,117,18,34,3,28,0,0,0,0,0,0
"990",0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,174,0,4,5,7
"991",0,0,0,0,0,0,0,0,0,5,0,0,223,86,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,39,23,44,22,60
"993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995",0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,0,0,0,0,0,170,27,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"997",0,0,0,0,0,0,0,0,0,0,0,0,47,89,75,0,14,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"998",0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,249,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999",0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000",0,0,0,0,0,0,0,0,0,0,0,0,106,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,132,29,0,0,0,0,0,0,0,0,0,0,0,0
"1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,95,0,0,0,0,0,0,0,0,0,0,0,0
"1004",0,0,0,0,0,0,0,30,13,24,54,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1006",0,0,0,0,0,0,0,0,0,0,0,0,29,154,193,77,163,37,7,17,0,0,0,0,0,0,5,0,0,0,0,0,0
"1007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167,31,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0
"1008",0,0,0,0,0,0,0,0,0,0,0,0,61,3,30,0,0,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,136,0,240,0,0,0,0,0,0,0,0,0,0,0,0
"1012",0,0,0,0,0,0,0,0,0,0,0,0,178,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,111,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,45,9,25,26,43,0,0,0,0,0,0,0,0,0,0,0,0
"1016",0,0,0,0,0,0,0,0,0,0,0,0,29,34,115,0,0,0,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0
"1017",0,0,0,0,0,0,0,0,0,0,0,0,136,19,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018",0,0,0,0,0,0,0,0,0,0,0,0,73,33,115,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020",0,0,0,0,0,0,0,0,0,0,0,0,171,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",0,0,0,0,0,0,4,0,0,15,12,28,80,25,56,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023",0,0,0,0,0,0,4,0,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,8,18,10,13
"1024",0,0,0,0,0,0,0,12,3,0,18,37,83,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025",0,0,0,0,0,0,59,26,25,92,218,216,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3
"1026",0,0,0,7,3,18,0,0,0,0,0,0,11,0,0,0,0,0,7,0,3,0,0,0,0,0,0,21,55,17,43,12,95
"1027",0,0,0,0,0,0,0,0,0,0,0,0,36,0,22,36,125,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",0,0,0,0,0,0,153,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,14,5
"1030",0,72,65,0,0,0,0,0,19,0,0,0,38,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1032",3,0,0,5,0,0,0,3,0,0,0,6,180,19,16,7,5,0,49,43,40,7,4,0,0,0,0,5,4,6,9,9,16
"1033",0,0,0,0,0,0,0,4,0,0,0,0,28,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035",0,0,0,0,0,0,0,0,0,0,0,0,80,56,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039",0,0,0,0,0,0,19,21,21,21,19,20,46,6,14,3,7,0,9,5,17,0,0,3,0,0,0,3,0,0,0,4,0
"1040",0,0,0,0,0,0,20,93,15,38,54,58,0,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041",0,0,0,0,0,0,33,97,0,0,12,29,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,33,25,38
"1045",0,0,0,0,0,0,0,0,0,0,0,0,16,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046",0,0,0,0,0,0,0,0,0,0,0,5,83,37,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048",0,0,0,0,0,0,0,0,0,0,0,0,17,35,157,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049",6,0,0,4,0,6,0,0,0,0,7,4,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1051",0,0,0,0,0,0,0,0,0,0,3,0,52,42,126,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052",0,0,0,0,0,0,0,0,0,0,0,0,190,21,17,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1054",8,5,4,7,5,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,12,29,16,40
"1055",0,0,0,0,0,0,0,0,0,0,0,0,0,51,120,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056",0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057",0,0,0,0,0,0,0,0,0,0,0,0,58,21,69,24,35,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061",0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
"1062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"1063",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,16,22,11,36,17,39
"1065",0,0,0,0,0,0,44,10,22,37,17,34,43,4,31,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,47,37,0,0,0,0,0,0,0,0,0,0,0,0
"1068",7,138,0,0,5,0,0,8,0,5,0,11,5,4,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1069",0,0,0,0,0,0,3,11,9,4,136,64,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0
"1070",0,0,0,0,0,0,28,59,26,21,47,54,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1071",10,0,7,8,12,26,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,11,7,20
"1072",0,0,0,0,0,0,0,0,0,0,5,0,49,29,103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073",0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074",0,0,0,0,0,0,0,0,0,0,0,0,57,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076",0,0,0,0,0,0,65,0,84,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"1077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,105,13,0,224,0,0,0,0,0,0,0,0,0,0,0,0
"1078",0,0,0,0,0,0,0,0,0,0,0,0,70,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079",0,0,0,0,0,0,0,0,0,0,0,0,0,50,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",0,0,0,0,0,0,0,8,0,9,146,0,0,0,8,0,0,0,0,0,0,14,5,0,3,13,0,0,0,16,7,0,0
"1082",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"1083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",0,0,0,0,0,0,0,0,0,5,0,0,20,22,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,16,0,0,0,0,0,0,3,18,11,13,29,39
"1086",0,0,3,3,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,66,46,75,0,0,0,0,0,0,0,0,0,0,0,0
"1089",4,0,0,0,4,0,12,32,34,54,9,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
"1091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,118,0,0,0,0,0,0,0,0,0,0,0,0
"1092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",0,0,0,0,0,0,0,0,0,0,0,0,12,35,114,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,76,14,20,30,13
"1096",0,0,0,0,0,0,0,0,0,0,0,0,112,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",0,0,0,0,3,3,0,19,7,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,22,0,6
"1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",5,3,3,10,0,9,25,59,35,47,13,45,17,3,3,4,9,0,3,4,6,0,0,0,0,0,0,0,4,0,0,0,0
"1102",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,11,17,45,75,0,0,0,0,0,0
"1104",0,0,0,0,0,0,0,0,0,0,0,0,138,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,35,0,0,24,0,3,0,3,0,0,0,0,0,0,0,0
"1107",0,0,0,0,0,0,0,0,0,0,0,0,58,44,55,20,33,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1109",0,0,0,0,0,0,0,0,0,0,0,0,144,8,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1110",55,9,25,4,30,4,20,4,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"1111",31,3,22,46,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,42,123,13,4,0,0,16,6,6,9,0,8,0,0,0,0,0,0
"1113",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,6,37,7,149,0,0,0,0,0,0,0,0,0,0,0,0
"1114",0,0,0,0,0,0,12,16,23,67,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,3,0,0
"1115",0,0,0,0,0,0,4,6,5,5,8,0,79,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",0,0,0,0,0,0,15,16,19,56,3,22,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120",0,0,0,0,0,0,0,0,4,0,0,0,134,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121",0,0,0,0,0,3,0,0,0,0,3,3,13,4,8,58,47,5,0,0,0,0,0,0,5,4,5,0,3,0,3,0,0
"1122",0,0,0,0,0,0,10,17,30,37,7,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124",0,0,0,0,0,0,8,5,0,7,48,46,41,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125",3,0,0,0,0,3,43,24,0,32,0,0,20,20,45,0,0,0,0,6,3,0,0,0,0,0,0,0,11,0,5,6,0
"1127",0,0,0,0,0,0,0,0,9,0,0,0,140,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129",0,0,0,0,0,0,0,0,0,0,0,0,44,54,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,9,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131",0,0,0,0,0,0,0,0,0,5,0,0,58,26,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134",0,0,0,0,0,0,0,0,0,0,0,0,38,29,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136",0,0,0,0,0,0,0,0,0,20,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142",40,11,11,17,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144",0,0,0,0,0,0,0,0,7,83,0,0,44,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"1145",0,0,0,0,0,0,3,0,0,0,0,0,6,5,6,0,0,0,51,45,48,0,0,0,0,0,0,0,0,4,0,9,0
"1147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,20,8,24,4,38
"1148",18,0,3,9,12,32,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,5,15,11,16
"1150",0,0,0,0,0,0,4,4,0,5,5,17,26,17,18,50,0,0,22,4,0,4,0,0,0,0,0,0,0,0,0,0,0
"1151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,58,0,0,0,0,0,0,0,0,0,0,0,6
"1152",0,0,0,0,0,0,0,0,0,0,0,0,166,66,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153",0,0,0,0,0,0,0,0,0,0,6,7,86,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154",0,0,0,0,0,0,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,5
"1158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,25,67,0,0,0,0,0,0,0,0,0,0,0,0
"1160",3,0,0,0,0,0,0,8,19,14,0,0,15,16,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,56,51,14,0,0,0,0,0,0,3,15,6,0,0,4
"1162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,33,9,19,21,3,3,0,5,0,4
"1163",0,0,0,0,0,0,0,0,0,0,0,3,9,5,5,193,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,203,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167",58,3,5,11,19,60,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"1169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,93,0,0,0,0,0,0,0,0,0,0,0,0
"1170",3,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,4,10
"1171",28,0,9,13,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5
"1172",0,0,0,0,0,0,0,0,0,0,0,0,83,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174",0,0,0,0,0,0,0,0,0,0,0,0,0,80,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,10,48,9,31
"1176",0,0,0,0,0,0,0,20,7,16,40,68,9,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,163,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178",0,0,0,0,0,0,0,0,0,0,0,0,74,26,22,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1179",0,0,0,0,0,0,26,100,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,0,0
"1180",0,0,0,0,0,0,3,6,0,0,3,0,80,44,71,0,0,0,36,30,28,0,0,0,0,0,0,0,3,0,3,0,0
"1181",0,0,0,0,0,0,15,12,20,24,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182",0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,112,145,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1183",0,0,0,0,0,0,0,0,0,0,0,0,99,36,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184",0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187",0,0,0,0,0,0,0,0,0,0,0,0,73,31,0,0,0,0,38,43,120,0,0,0,0,0,0,0,0,0,0,0,0
"1188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,104,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,6,16,9,26,12,37
"1192",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,34,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,48,43,71,0,0,0,0,0,0,0,0,0,0,0,0
"1195",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1197",0,0,0,0,0,0,11,9,14,35,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198",0,0,0,0,0,0,27,26,8,26,0,41,0,0,0,0,0,0,0,0,0,7,4,0,41,0,0,0,3,0,0,3,4
"1200",0,0,0,0,0,0,7,0,4,0,6,0,90,25,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,40,10,31,8,38,0,0,0,0,0,0
"1202",0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,27,35,6,3,0,0,7,0,0,0,4,27,0,0,0,0,0,0
"1204",22,16,7,19,13,63,0,0,0,0,0,0,11,0,4,8,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"1205",0,0,0,0,0,0,0,0,0,0,0,0,99,14,28,10,8,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3
"1206",0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207",0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,14,17,24,24
"1208",0,0,0,0,0,0,0,0,0,0,0,0,27,5,11,19,88,17,6,6,13,4,4,3,10,3,3,0,0,0,0,0,0
"1210",0,0,0,0,0,0,0,0,0,0,0,0,95,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212",0,0,0,0,0,0,0,0,0,0,0,0,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,125,22,14,20,0,0,0,0,0,0,0,0,0,0,0,0
"1214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,6,3,150,147,141,0,0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,0,0,0,0,0,0,0,0,13,57,79,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216",28,11,13,25,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217",0,0,0,0,0,0,0,0,0,0,0,0,40,104,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,13,59,31,25,0,0,0,0,0,0
